"New_Month","Taxa","Period_3y","Density_Avg_3y","Old_Year","Old_Month","New_Year"
3,"Microgadus.proximus",1,0.0211707724399111,1998,3,1998
3,"Microgadus.proximus",1,0.0211707724399111,1998,3,1998
3,"Microgadus.proximus",1,0.0211707724399111,1998,3,1998
3,"Microgadus.proximus",1,0.0211707724399111,1999,3,1999
3,"Microgadus.proximus",1,0.0211707724399111,1999,3,1999
4,"Microgadus.proximus",1,0.00643259722857316,1997,4,1997
4,"Microgadus.proximus",1,0.00643259722857316,1999,4,1999
4,"Microgadus.proximus",1,0.00643259722857316,1999,4,1999
5,"Microgadus.proximus",1,0.00506825075760416,1997,5,1997
5,"Microgadus.proximus",1,0.00506825075760416,1998,5,1998
1,"Microgadus.proximus",2,0.02928927304236,2001,1,2001
1,"Microgadus.proximus",2,0.02928927304236,2001,1,2001
2,"Microgadus.proximus",2,0.0495188827279498,2000,2,2000
2,"Microgadus.proximus",2,0.0495188827279498,2001,2,2001
2,"Microgadus.proximus",2,0.0495188827279498,2001,2,2001
2,"Microgadus.proximus",2,0.0495188827279498,2001,2,2001
3,"Microgadus.proximus",2,0.108245899699207,2000,3,2000
3,"Microgadus.proximus",2,0.108245899699207,2002,3,2002
3,"Microgadus.proximus",2,0.108245899699207,2002,3,2002
3,"Microgadus.proximus",2,0.108245899699207,2002,3,2002
3,"Microgadus.proximus",2,0.108245899699207,2002,3,2002
4,"Microgadus.proximus",2,0.0243706845619251,2000,4,2000
4,"Microgadus.proximus",2,0.0243706845619251,2000,4,2000
4,"Microgadus.proximus",2,0.0243706845619251,2001,4,2001
4,"Microgadus.proximus",2,0.0243706845619251,2002,4,2002
5,"Microgadus.proximus",2,0.0311090371752994,2001,5,2001
7,"Microgadus.proximus",2,0.00973101539884824,2000,7,2000
8,"Microgadus.proximus",2,0.01318391562294,2000,8,2000
3,"Microgadus.proximus",3,0.155851516010201,2003,3,2003
4,"Microgadus.proximus",3,0.0165453342157512,2003,4,2003
5,"Microgadus.proximus",3,0.00332588335461899,2004,5,2004
3,"Microgadus.proximus",4,0.12442969722107,2008,3,2008
2,"Microgadus.proximus",5,0.025974025974026,2009,2,2009
3,"Microgadus.proximus",5,0.0950028500855026,2009,3,2009
2,"Microgadus.proximus",6,0.027920872248049,2014,2,2014
4,"Microgadus.proximus",6,0.076191614551772,2012,4,2012
4,"Microgadus.proximus",6,0.076191614551772,2012,4,2012
4,"Microgadus.proximus",6,0.076191614551772,2013,4,2013
4,"Microgadus.proximus",6,0.076191614551772,2014,4,2014
4,"Microgadus.proximus",6,0.076191614551772,2014,4,2014
7,"Microgadus.proximus",6,0.0235624435384947,2013,7,2013
3,"Microgadus.proximus",7,0.0441923361969408,2015,3,2015
3,"Microgadus.proximus",7,0.0441923361969408,2016,3,2016
3,"Microgadus.proximus",7,0.0441923361969408,2016,3,2016
3,"Microgadus.proximus",7,0.0441923361969408,2017,3,2017
4,"Microgadus.proximus",7,0.0408055844186477,2017,4,2017
4,"Microgadus.proximus",7,0.0408055844186477,2017,4,2017
2,"Microgadus.proximus",8,0.143570115539982,2020,2,2020
2,"Microgadus.proximus",8,0.143570115539982,2020,2,2020
3,"Microgadus.proximus",8,0.0463453875883505,2019,3,2019
3,"Microgadus.proximus",8,0.0463453875883505,2019,3,2019
3,"Microgadus.proximus",8,0.0463453875883505,2020,3,2020
3,"Microgadus.proximus",8,0.0463453875883505,2020,3,2020
4,"Microgadus.proximus",8,0.0124873836160572,2018,4,2018
4,"Microgadus.proximus",8,0.0124873836160572,2019,4,2019
2,"Microgadus.proximus",9,0.0450408213257272,2021,2,2021
2,"Microgadus.proximus",9,0.0450408213257272,2021,2,2021
2,"Microgadus.proximus",9,0.0450408213257272,2022,2,2022
2,"Microgadus.proximus",9,0.0450408213257272,2023,2,2023
3,"Microgadus.proximus",9,0.0474701430982348,2021,3,2021
3,"Microgadus.proximus",9,0.0474701430982348,2022,3,2022
4,"Microgadus.proximus",9,0.0826913838821641,2021,4,2021
4,"Microgadus.proximus",9,0.0826913838821641,2021,4,2021
4,"Microgadus.proximus",9,0.0826913838821641,2022,4,2022
4,"Microgadus.proximus",9,0.0826913838821641,2023,4,2023
5,"Microgadus.proximus",9,0.0417253429301622,2023,5,2023
6,"Microgadus.proximus",9,0.045068614712469,2021,6,2021
2,"Microstomus.pacificus",1,0.00425079702444208,1997,2,1997
3,"Microstomus.pacificus",1,0.0364066624192227,1998,3,1998
4,"Microstomus.pacificus",1,0.00586812526459279,1998,4,1998
4,"Microstomus.pacificus",1,0.00586812526459279,1999,4,1999
5,"Microstomus.pacificus",1,0.00417048961548086,1998,5,1998
8,"Microstomus.pacificus",1,0.119806370555061,1997,8,1997
8,"Microstomus.pacificus",1,0.119806370555061,1999,8,1999
9,"Microstomus.pacificus",1,0.0203815424751345,1999,9,1999
11,"Microstomus.pacificus",1,0.043535045711798,1998,11,1998
4,"Microstomus.pacificus",2,0.0129892853086343,2000,4,2000
4,"Microstomus.pacificus",2,0.0129892853086343,2002,4,2002
4,"Microstomus.pacificus",2,0.0129892853086343,2002,4,2002
4,"Microstomus.pacificus",2,0.0129892853086343,2002,4,2002
5,"Microstomus.pacificus",2,0.00334313348095804,2002,5,2002
5,"Microstomus.pacificus",2,0.00334313348095804,2002,5,2002
5,"Microstomus.pacificus",2,0.00334313348095804,2002,5,2002
7,"Microstomus.pacificus",2,0.00141771376254962,2002,7,2002
7,"Microstomus.pacificus",2,0.00141771376254962,2002,7,2002
8,"Microstomus.pacificus",2,0.000599337782619651,2000,8,2000
8,"Microstomus.pacificus",2,0.000599337782619651,2002,8,2002
9,"Microstomus.pacificus",2,0.001056970721911,2002,9,2002
3,"Microstomus.pacificus",4,0.0126353477807925,2007,3,2007
3,"Microstomus.pacificus",4,0.0126353477807925,2008,3,2008
4,"Microstomus.pacificus",4,0.0102679946606428,2007,4,2007
5,"Microstomus.pacificus",4,0.0067409353361102,2006,5,2006
5,"Microstomus.pacificus",4,0.0067409353361102,2006,5,2006
5,"Microstomus.pacificus",4,0.0067409353361102,2006,5,2006
5,"Microstomus.pacificus",4,0.0067409353361102,2007,5,2007
5,"Microstomus.pacificus",4,0.0067409353361102,2007,5,2007
5,"Microstomus.pacificus",4,0.0067409353361102,2007,5,2007
5,"Microstomus.pacificus",4,0.0067409353361102,2008,5,2008
5,"Microstomus.pacificus",4,0.0067409353361102,2008,5,2008
3,"Microstomus.pacificus",5,0.0144970536661894,2010,3,2010
3,"Microstomus.pacificus",5,0.0144970536661894,2010,3,2010
3,"Microstomus.pacificus",5,0.0144970536661894,2010,3,2010
6,"Microstomus.pacificus",5,0.00759475587306823,2010,6,2010
6,"Microstomus.pacificus",5,0.00759475587306823,2010,6,2010
6,"Microstomus.pacificus",5,0.00759475587306823,2011,6,2011
6,"Microstomus.pacificus",5,0.00759475587306823,2011,6,2011
9,"Microstomus.pacificus",5,0.00677702970996151,2009,9,2009
5,"Microstomus.pacificus",6,0.0194633468684691,2012,5,2012
3,"Microstomus.pacificus",7,0.0319311041284775,2015,3,2015
3,"Microstomus.pacificus",7,0.0319311041284775,2016,3,2016
4,"Microstomus.pacificus",7,0.0203172135845931,2015,4,2015
4,"Microstomus.pacificus",7,0.0203172135845931,2017,4,2017
4,"Microstomus.pacificus",7,0.0203172135845931,2017,4,2017
5,"Microstomus.pacificus",7,0.0146707070776685,2017,5,2017
5,"Microstomus.pacificus",7,0.0146707070776685,2017,5,2017
10,"Microstomus.pacificus",7,0.0226295541977823,2016,10,2016
3,"Microstomus.pacificus",9,0.0220627170778106,2023,3,2023
3,"Microstomus.pacificus",9,0.0220627170778106,2023,3,2023
3,"Microstomus.pacificus",9,0.0220627170778106,2023,3,2023
3,"Microstomus.pacificus",9,0.0220627170778106,2023,3,2023
4,"Microstomus.pacificus",9,0.0158242095600189,2023,4,2023
4,"Microstomus.pacificus",9,0.0158242095600189,2023,4,2023
3,"Nannobrachium.regale",1,0.00449781855799937,1998,3,1998
5,"Nannobrachium.regale",2,0.0117681459602246,2002,5,2002
5,"Nannobrachium.regale",2,0.0117681459602246,2002,5,2002
7,"Nannobrachium.regale",2,0.0027757301744541,2000,7,2000
7,"Nannobrachium.regale",2,0.0027757301744541,2000,7,2000
7,"Nannobrachium.regale",2,0.0027757301744541,2000,7,2000
7,"Nannobrachium.regale",2,0.0027757301744541,2002,7,2002
7,"Nannobrachium.regale",2,0.0027757301744541,2002,7,2002
8,"Nannobrachium.regale",2,0.00296539198751311,2000,8,2000
8,"Nannobrachium.regale",2,0.00296539198751311,2000,8,2000
9,"Nannobrachium.regale",2,0.000694339748567016,2000,9,2000
9,"Nannobrachium.regale",2,0.000694339748567016,2000,9,2000
5,"Nannobrachium.regale",3,0.00588308366457138,2003,5,2003
5,"Nannobrachium.regale",3,0.00588308366457138,2004,5,2004
5,"Nannobrachium.regale",3,0.00588308366457138,2004,5,2004
5,"Nannobrachium.regale",3,0.00588308366457138,2004,5,2004
5,"Nannobrachium.regale",3,0.00588308366457138,2005,5,2005
5,"Nannobrachium.regale",3,0.00588308366457138,2005,5,2005
6,"Nannobrachium.regale",3,0.00709993824389669,2004,6,2004
6,"Nannobrachium.regale",3,0.00709993824389669,2004,6,2004
6,"Nannobrachium.regale",3,0.00709993824389669,2005,6,2005
8,"Nannobrachium.regale",3,0.00532718371768458,2005,8,2005
5,"Nannobrachium.regale",4,0.011808973498114,2006,5,2006
5,"Nannobrachium.regale",4,0.011808973498114,2006,5,2006
5,"Nannobrachium.regale",4,0.011808973498114,2006,5,2006
5,"Nannobrachium.regale",4,0.011808973498114,2007,5,2007
5,"Nannobrachium.regale",4,0.011808973498114,2007,5,2007
5,"Nannobrachium.regale",4,0.011808973498114,2008,5,2008
5,"Nannobrachium.regale",4,0.011808973498114,2008,5,2008
6,"Nannobrachium.regale",4,0.0135523660215879,2007,6,2007
6,"Nannobrachium.regale",4,0.0135523660215879,2007,6,2007
6,"Nannobrachium.regale",4,0.0135523660215879,2007,6,2007
6,"Nannobrachium.regale",4,0.0135523660215879,2008,6,2008
8,"Nannobrachium.regale",4,0.00777743749721353,2008,8,2008
8,"Nannobrachium.regale",4,0.00777743749721353,2008,8,2008
4,"Nannobrachium.regale",5,0.0194024058983314,2010,4,2010
5,"Nannobrachium.regale",5,0.0273475102826639,2010,5,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2009,6,2009
6,"Nannobrachium.regale",5,0.0239797656129672,2009,6,2009
6,"Nannobrachium.regale",5,0.0239797656129672,2010,6,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2010,6,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2010,6,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2010,6,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2010,6,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2010,6,2010
6,"Nannobrachium.regale",5,0.0239797656129672,2011,6,2011
6,"Nannobrachium.regale",5,0.0239797656129672,2011,6,2011
7,"Nannobrachium.regale",5,0.0197114879963385,2011,7,2011
8,"Nannobrachium.regale",5,0.00654374888756269,2010,8,2010
5,"Nannobrachium.regale",6,0.0141048642170826,2012,5,2012
5,"Nannobrachium.regale",6,0.0141048642170826,2012,5,2012
7,"Nannobrachium.regale",6,0.0182082201009646,2012,7,2012
3,"Nannobrachium.regale",7,0.00576568265682657,2015,3,2015
4,"Nannobrachium.regale",7,0.0257219124704262,2015,4,2015
4,"Nannobrachium.regale",7,0.0257219124704262,2015,4,2015
5,"Nannobrachium.regale",7,0.0213911708662624,2016,5,2016
5,"Nannobrachium.regale",7,0.0213911708662624,2016,5,2016
5,"Nannobrachium.regale",7,0.0213911708662624,2017,5,2017
5,"Nannobrachium.regale",7,0.0213911708662624,2017,5,2017
8,"Nannobrachium.regale",7,0.0219065400928174,2015,8,2015
8,"Nannobrachium.regale",7,0.0219065400928174,2015,8,2015
11,"Nannobrachium.regale",7,0.0116458371176457,2015,11,2015
11,"Nannobrachium.regale",7,0.0116458371176457,2016,11,2016
5,"Nannobrachium.regale",8,0.0249660675581173,2018,5,2018
5,"Nannobrachium.regale",8,0.0249660675581173,2018,5,2018
4,"Nannobrachium.regale",9,0.00987906054085881,2023,4,2023
5,"Nannobrachium.regale",9,0.0189085257558137,2021,5,2021
5,"Nannobrachium.regale",9,0.0189085257558137,2023,5,2023
5,"Nannobrachium.regale",9,0.0189085257558137,2023,5,2023
5,"Nannobrachium.regale",9,0.0189085257558137,2023,5,2023
8,"Nannobrachium.regale",9,0.00740647260727716,2022,8,2022
8,"Nannobrachium.regale",9,0.00740647260727716,2023,8,2023
8,"Ophiodon.elongatus",1,0.0174089261429391,1999,2,1998
8,"Ophiodon.elongatus",1,0.0174089261429391,2000,2,1999
9,"Ophiodon.elongatus",1,0.0164495328332675,1999,3,1998
10,"Ophiodon.elongatus",1,0.000698812019566737,2000,4,1999
8,"Ophiodon.elongatus",2,0.0472791343125331,2001,2,2000
8,"Ophiodon.elongatus",2,0.0472791343125331,2003,2,2002
9,"Ophiodon.elongatus",2,0.0149387511204063,2001,3,2000
10,"Ophiodon.elongatus",2,0.00171909919202338,2002,4,2001
8,"Ophiodon.elongatus",3,0.0235626767200754,2006,2,2005
9,"Ophiodon.elongatus",3,0.0143225436837582,2004,3,2003
11,"Ophiodon.elongatus",3,0.00665176670923797,2004,5,2003
8,"Ophiodon.elongatus",4,0.0337518229411473,2008,2,2007
8,"Ophiodon.elongatus",4,0.0337518229411473,2008,2,2007
8,"Ophiodon.elongatus",4,0.0337518229411473,2008,2,2007
8,"Ophiodon.elongatus",4,0.0337518229411473,2009,2,2008
9,"Ophiodon.elongatus",4,0.020044335316781,2007,3,2006
9,"Ophiodon.elongatus",4,0.020044335316781,2008,3,2007
9,"Ophiodon.elongatus",4,0.020044335316781,2009,3,2008
8,"Ophiodon.elongatus",5,0.0421220055466257,2012,2,2011
11,"Ophiodon.elongatus",5,0.0209073803052478,2010,5,2009
9,"Ophiodon.elongatus",6,0.0204983665137011,2013,3,2012
9,"Ophiodon.elongatus",6,0.0204983665137011,2013,3,2012
8,"Ophiodon.elongatus",7,0.0632162661974986,2016,2,2015
8,"Ophiodon.elongatus",7,0.0632162661974986,2017,2,2016
8,"Ophiodon.elongatus",7,0.0632162661974986,2017,2,2016
9,"Ophiodon.elongatus",7,0.0142409569923099,2018,3,2017
8,"Ophiodon.elongatus",8,0.0342434766817823,2020,2,2019
8,"Ophiodon.elongatus",8,0.0342434766817823,2020,2,2019
9,"Ophiodon.elongatus",8,0.0310993624630695,2019,3,2018
10,"Ophiodon.elongatus",8,0.0186748756440031,2020,4,2019
8,"Ophiodon.elongatus",9,0.0185551133253546,2022,2,2021
9,"Ophiodon.elongatus",9,0.0184291372030836,2023,3,2022
3,"Parophrys.vetulus",1,0.00743770918557084,1998,9,1998
4,"Parophrys.vetulus",1,0.0113514713079466,1997,10,1997
4,"Parophrys.vetulus",1,0.0113514713079466,1997,10,1997
4,"Parophrys.vetulus",1,0.0113514713079466,1999,10,1999
5,"Parophrys.vetulus",1,0.138635189696932,1997,11,1997
5,"Parophrys.vetulus",1,0.138635189696932,1998,11,1998
6,"Parophrys.vetulus",1,0.118738724987345,1996,12,1996
6,"Parophrys.vetulus",1,0.118738724987345,1996,12,1996
6,"Parophrys.vetulus",1,0.118738724987345,1998,12,1998
6,"Parophrys.vetulus",1,0.118738724987345,1998,12,1998
6,"Parophrys.vetulus",1,0.118738724987345,1999,12,1999
6,"Parophrys.vetulus",1,0.118738724987345,1999,12,1999
8,"Parophrys.vetulus",1,0.109746625442494,1997,2,1996
8,"Parophrys.vetulus",1,0.109746625442494,1997,2,1996
8,"Parophrys.vetulus",1,0.109746625442494,1999,2,1998
8,"Parophrys.vetulus",1,0.109746625442494,2000,2,1999
8,"Parophrys.vetulus",1,0.109746625442494,2000,2,1999
8,"Parophrys.vetulus",1,0.109746625442494,2000,2,1999
8,"Parophrys.vetulus",1,0.109746625442494,2000,2,1999
8,"Parophrys.vetulus",1,0.109746625442494,2000,2,1999
9,"Parophrys.vetulus",1,0.0713332259097413,1997,3,1996
9,"Parophrys.vetulus",1,0.0713332259097413,1997,3,1996
9,"Parophrys.vetulus",1,0.0713332259097413,1998,3,1997
9,"Parophrys.vetulus",1,0.0713332259097413,1998,3,1997
9,"Parophrys.vetulus",1,0.0713332259097413,1998,3,1997
9,"Parophrys.vetulus",1,0.0713332259097413,1998,3,1997
9,"Parophrys.vetulus",1,0.0713332259097413,1998,3,1997
9,"Parophrys.vetulus",1,0.0713332259097413,1999,3,1998
9,"Parophrys.vetulus",1,0.0713332259097413,1999,3,1998
9,"Parophrys.vetulus",1,0.0713332259097413,2000,3,1999
9,"Parophrys.vetulus",1,0.0713332259097413,2000,3,1999
10,"Parophrys.vetulus",1,0.010747198843584,1997,4,1996
10,"Parophrys.vetulus",1,0.010747198843584,1997,4,1996
10,"Parophrys.vetulus",1,0.010747198843584,1998,4,1997
10,"Parophrys.vetulus",1,0.010747198843584,2000,4,1999
10,"Parophrys.vetulus",1,0.010747198843584,2000,4,1999
1,"Parophrys.vetulus",2,0.00179083094555874,2000,7,2000
3,"Parophrys.vetulus",2,0.0111108181990313,2001,9,2001
3,"Parophrys.vetulus",2,0.0111108181990313,2002,9,2002
4,"Parophrys.vetulus",2,0.0656470044144297,2000,10,2000
4,"Parophrys.vetulus",2,0.0656470044144297,2000,10,2000
4,"Parophrys.vetulus",2,0.0656470044144297,2001,10,2001
4,"Parophrys.vetulus",2,0.0656470044144297,2002,10,2002
5,"Parophrys.vetulus",2,0.327375129945312,2000,11,2000
5,"Parophrys.vetulus",2,0.327375129945312,2001,11,2001
5,"Parophrys.vetulus",2,0.327375129945312,2002,11,2002
6,"Parophrys.vetulus",2,0.0652571130253198,2000,12,2000
7,"Parophrys.vetulus",2,0.853627459838733,2001,1,2000
7,"Parophrys.vetulus",2,0.853627459838733,2001,1,2000
7,"Parophrys.vetulus",2,0.853627459838733,2001,1,2000
8,"Parophrys.vetulus",2,0.360754318624606,2001,2,2000
8,"Parophrys.vetulus",2,0.360754318624606,2001,2,2000
8,"Parophrys.vetulus",2,0.360754318624606,2001,2,2000
8,"Parophrys.vetulus",2,0.360754318624606,2001,2,2000
8,"Parophrys.vetulus",2,0.360754318624606,2001,2,2000
8,"Parophrys.vetulus",2,0.360754318624606,2003,2,2002
8,"Parophrys.vetulus",2,0.360754318624606,2003,2,2002
9,"Parophrys.vetulus",2,0.362298135946766,2001,3,2000
9,"Parophrys.vetulus",2,0.362298135946766,2002,3,2001
9,"Parophrys.vetulus",2,0.362298135946766,2002,3,2001
9,"Parophrys.vetulus",2,0.362298135946766,2002,3,2001
10,"Parophrys.vetulus",2,0.00218147133109191,2002,4,2001
10,"Parophrys.vetulus",2,0.00218147133109191,2002,4,2001
10,"Parophrys.vetulus",2,0.00218147133109191,2002,4,2001
10,"Parophrys.vetulus",2,0.00218147133109191,2002,4,2001
5,"Parophrys.vetulus",3,0.0117674746999294,2004,11,2004
7,"Parophrys.vetulus",3,1.24435002793359,2004,1,2003
7,"Parophrys.vetulus",3,1.24435002793359,2004,1,2003
7,"Parophrys.vetulus",3,1.24435002793359,2004,1,2003
7,"Parophrys.vetulus",3,1.24435002793359,2005,1,2004
8,"Parophrys.vetulus",3,1.09411666595556,2004,2,2003
8,"Parophrys.vetulus",3,1.09411666595556,2006,2,2005
9,"Parophrys.vetulus",3,0.0836993630769602,2004,3,2003
9,"Parophrys.vetulus",3,0.0836993630769602,2005,3,2004
9,"Parophrys.vetulus",3,0.0836993630769602,2005,3,2004
11,"Parophrys.vetulus",3,0.00603604892091177,2004,5,2003
11,"Parophrys.vetulus",3,0.00603604892091177,2004,5,2003
11,"Parophrys.vetulus",3,0.00603604892091177,2006,5,2005
7,"Parophrys.vetulus",4,1.08624041677102,2009,1,2008
7,"Parophrys.vetulus",4,1.08624041677102,2009,1,2008
7,"Parophrys.vetulus",4,1.08624041677102,2009,1,2008
7,"Parophrys.vetulus",4,1.08624041677102,2009,1,2008
7,"Parophrys.vetulus",4,1.08624041677102,2009,1,2008
8,"Parophrys.vetulus",4,0.783943648739618,2009,2,2008
8,"Parophrys.vetulus",4,0.783943648739618,2009,2,2008
8,"Parophrys.vetulus",4,0.783943648739618,2009,2,2008
8,"Parophrys.vetulus",4,0.783943648739618,2009,2,2008
8,"Parophrys.vetulus",4,0.783943648739618,2009,2,2008
8,"Parophrys.vetulus",4,0.783943648739618,2009,2,2008
9,"Parophrys.vetulus",4,0.108846989168569,2007,3,2006
9,"Parophrys.vetulus",4,0.108846989168569,2007,3,2006
9,"Parophrys.vetulus",4,0.108846989168569,2007,3,2006
9,"Parophrys.vetulus",4,0.108846989168569,2007,3,2006
9,"Parophrys.vetulus",4,0.108846989168569,2007,3,2006
9,"Parophrys.vetulus",4,0.108846989168569,2007,3,2006
9,"Parophrys.vetulus",4,0.108846989168569,2008,3,2007
9,"Parophrys.vetulus",4,0.108846989168569,2008,3,2007
9,"Parophrys.vetulus",4,0.108846989168569,2009,3,2008
9,"Parophrys.vetulus",4,0.108846989168569,2009,3,2008
9,"Parophrys.vetulus",4,0.108846989168569,2009,3,2008
7,"Parophrys.vetulus",5,1.03122679174106,2011,1,2010
7,"Parophrys.vetulus",5,1.03122679174106,2011,1,2010
7,"Parophrys.vetulus",5,1.03122679174106,2011,1,2010
7,"Parophrys.vetulus",5,1.03122679174106,2011,1,2010
7,"Parophrys.vetulus",5,1.03122679174106,2011,1,2010
7,"Parophrys.vetulus",5,1.03122679174106,2012,1,2011
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2010,2,2009
8,"Parophrys.vetulus",5,0.606811002362868,2011,2,2010
8,"Parophrys.vetulus",5,0.606811002362868,2011,2,2010
8,"Parophrys.vetulus",5,0.606811002362868,2012,2,2011
8,"Parophrys.vetulus",5,0.606811002362868,2012,2,2011
8,"Parophrys.vetulus",5,0.606811002362868,2012,2,2011
8,"Parophrys.vetulus",5,0.606811002362868,2012,2,2011
9,"Parophrys.vetulus",5,0.24669731926443,2010,3,2009
9,"Parophrys.vetulus",5,0.24669731926443,2010,3,2009
9,"Parophrys.vetulus",5,0.24669731926443,2010,3,2009
9,"Parophrys.vetulus",5,0.24669731926443,2012,3,2011
10,"Parophrys.vetulus",5,0.0213480699419446,2010,4,2009
10,"Parophrys.vetulus",5,0.0213480699419446,2010,4,2009
4,"Parophrys.vetulus",6,0.0496375943067483,2013,10,2013
4,"Parophrys.vetulus",6,0.0496375943067483,2013,10,2013
4,"Parophrys.vetulus",6,0.0496375943067483,2014,10,2014
4,"Parophrys.vetulus",6,0.0496375943067483,2014,10,2014
4,"Parophrys.vetulus",6,0.0496375943067483,2014,10,2014
5,"Parophrys.vetulus",6,0.190995131683572,2013,11,2013
5,"Parophrys.vetulus",6,0.190995131683572,2013,11,2013
5,"Parophrys.vetulus",6,0.190995131683572,2014,11,2014
6,"Parophrys.vetulus",6,0.377641678758125,2012,12,2012
6,"Parophrys.vetulus",6,0.377641678758125,2012,12,2012
6,"Parophrys.vetulus",6,0.377641678758125,2013,12,2013
6,"Parophrys.vetulus",6,0.377641678758125,2013,12,2013
6,"Parophrys.vetulus",6,0.377641678758125,2013,12,2013
7,"Parophrys.vetulus",6,0.242019701703779,2013,1,2012
7,"Parophrys.vetulus",6,0.242019701703779,2013,1,2012
7,"Parophrys.vetulus",6,0.242019701703779,2014,1,2013
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
7,"Parophrys.vetulus",6,0.242019701703779,2015,1,2014
8,"Parophrys.vetulus",6,0.388243869179245,2013,2,2012
8,"Parophrys.vetulus",6,0.388243869179245,2013,2,2012
8,"Parophrys.vetulus",6,0.388243869179245,2014,2,2013
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
8,"Parophrys.vetulus",6,0.388243869179245,2015,2,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2013,3,2012
9,"Parophrys.vetulus",6,0.0584748656437345,2013,3,2012
9,"Parophrys.vetulus",6,0.0584748656437345,2013,3,2012
9,"Parophrys.vetulus",6,0.0584748656437345,2013,3,2012
9,"Parophrys.vetulus",6,0.0584748656437345,2013,3,2012
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
9,"Parophrys.vetulus",6,0.0584748656437345,2015,3,2014
10,"Parophrys.vetulus",6,0.214508147617058,2013,4,2012
10,"Parophrys.vetulus",6,0.214508147617058,2013,4,2012
10,"Parophrys.vetulus",6,0.214508147617058,2013,4,2012
10,"Parophrys.vetulus",6,0.214508147617058,2013,4,2012
10,"Parophrys.vetulus",6,0.214508147617058,2015,4,2014
11,"Parophrys.vetulus",6,0.0348553502962705,2013,5,2012
3,"Parophrys.vetulus",7,0.0360547981035098,2015,9,2015
3,"Parophrys.vetulus",7,0.0360547981035098,2015,9,2015
4,"Parophrys.vetulus",7,0.0903529155629115,2015,10,2015
4,"Parophrys.vetulus",7,0.0903529155629115,2016,10,2016
4,"Parophrys.vetulus",7,0.0903529155629115,2017,10,2017
4,"Parophrys.vetulus",7,0.0903529155629115,2017,10,2017
5,"Parophrys.vetulus",7,0.117593527056573,2015,11,2015
5,"Parophrys.vetulus",7,0.117593527056573,2016,11,2016
5,"Parophrys.vetulus",7,0.117593527056573,2016,11,2016
6,"Parophrys.vetulus",7,0.0905880393762072,2016,12,2016
6,"Parophrys.vetulus",7,0.0905880393762072,2016,12,2016
6,"Parophrys.vetulus",7,0.0905880393762072,2017,12,2017
6,"Parophrys.vetulus",7,0.0905880393762072,2017,12,2017
6,"Parophrys.vetulus",7,0.0905880393762072,2017,12,2017
7,"Parophrys.vetulus",7,0.859761238449936,2016,1,2015
7,"Parophrys.vetulus",7,0.859761238449936,2016,1,2015
7,"Parophrys.vetulus",7,0.859761238449936,2017,1,2016
7,"Parophrys.vetulus",7,0.859761238449936,2017,1,2016
8,"Parophrys.vetulus",7,0.405115807654312,2016,2,2015
8,"Parophrys.vetulus",7,0.405115807654312,2016,2,2015
8,"Parophrys.vetulus",7,0.405115807654312,2016,2,2015
8,"Parophrys.vetulus",7,0.405115807654312,2016,2,2015
