"","Year","Month","Taxa","Density","ID"
"1342",2022,4,"Stenobrachius leucopsarus",0.00972744725103135,24
"1343",2022,5,"Stenobrachius leucopsarus",0.119918270830138,24
"1344",2022,8,"Stenobrachius leucopsarus",0.0143139350558281,24
"1345",2023,1,"Stenobrachius leucopsarus",0.0224068547049914,24
"1346",2023,2,"Stenobrachius leucopsarus",0.0491268478358548,24
"1347",2023,3,"Stenobrachius leucopsarus",0.0239878333709143,24
"1348",2023,4,"Stenobrachius leucopsarus",0.101301033020245,24
"1349",2023,5,"Stenobrachius leucopsarus",0.286110414720965,24
"1350",2023,8,"Stenobrachius leucopsarus",0.0182722658980133,24
"1351",1998,3,"Tarletonbeania crenularis",0.00455083280240284,25
"1352",1998,6,"Tarletonbeania crenularis",0.00392711278667923,25
"1353",2000,4,"Tarletonbeania crenularis",0.00343938091143594,25
"1354",2000,7,"Tarletonbeania crenularis",0.0183638712320204,25
"1355",2000,8,"Tarletonbeania crenularis",0.007527431143379,25
"1356",2000,9,"Tarletonbeania crenularis",0.0101214379483011,25
"1357",2002,4,"Tarletonbeania crenularis",0.0007417980417121,25
"1358",2002,5,"Tarletonbeania crenularis",0.0147764853386822,25
"1359",2002,7,"Tarletonbeania crenularis",0.00567735898423092,25
"1360",2002,9,"Tarletonbeania crenularis",0.00124486493215486,25
"1361",2004,5,"Tarletonbeania crenularis",0.00764699319912563,25
"1362",2004,6,"Tarletonbeania crenularis",0.00197293138144655,25
"1363",2004,8,"Tarletonbeania crenularis",0.0148658570891783,25
"1364",2005,5,"Tarletonbeania crenularis",0.0385018187073767,25
"1365",2005,6,"Tarletonbeania crenularis",0.0402219925660296,25
"1366",2005,8,"Tarletonbeania crenularis",0.0116161116932816,25
"1367",2005,10,"Tarletonbeania crenularis",0.0126232781150035,25
"1368",2006,5,"Tarletonbeania crenularis",0.00560497695023088,25
"1369",2006,8,"Tarletonbeania crenularis",0.0119940358697115,25
"1370",2006,9,"Tarletonbeania crenularis",0.00557665426931809,25
"1371",2007,5,"Tarletonbeania crenularis",0.00576276896954552,25
"1372",2007,6,"Tarletonbeania crenularis",0.00726408308831816,25
"1373",2007,7,"Tarletonbeania crenularis",0.0147006906310955,25
"1374",2007,9,"Tarletonbeania crenularis",0.00730919526776568,25
"1375",2008,5,"Tarletonbeania crenularis",0.0284536600048904,25
"1376",2008,6,"Tarletonbeania crenularis",0.0528575778155435,25
"1377",2008,8,"Tarletonbeania crenularis",0.011941222766568,25
"1378",2008,9,"Tarletonbeania crenularis",0.00600281660168964,25
"1379",2009,5,"Tarletonbeania crenularis",0.00791663460811233,25
"1380",2009,6,"Tarletonbeania crenularis",0.0394075167351448,25
"1381",2009,9,"Tarletonbeania crenularis",0.0233878248947838,25
"1382",2010,2,"Tarletonbeania crenularis",0.0254553730080172,25
"1383",2010,6,"Tarletonbeania crenularis",0.0382449415520212,25
"1384",2010,7,"Tarletonbeania crenularis",0.00642067766400337,25
"1385",2010,8,"Tarletonbeania crenularis",0.00675150647946553,25
"1386",2011,5,"Tarletonbeania crenularis",0.0158119633385179,25
"1387",2011,6,"Tarletonbeania crenularis",0.060622390926683,25
"1388",2011,7,"Tarletonbeania crenularis",0.0328524799938975,25
"1389",2011,9,"Tarletonbeania crenularis",0.0220916165849719,25
"1390",2012,7,"Tarletonbeania crenularis",0.0310735595885108,25
"1391",2012,9,"Tarletonbeania crenularis",0.00843844471025545,25
"1392",2012,12,"Tarletonbeania crenularis",0.0186132888498567,25
"1393",2013,1,"Tarletonbeania crenularis",0.0241181209089637,25
"1394",2014,10,"Tarletonbeania crenularis",0.0203500203500203,25
"1395",2014,11,"Tarletonbeania crenularis",0.014757929514895,25
"1396",2015,3,"Tarletonbeania crenularis",0.00656961319097043,25
"1397",2015,4,"Tarletonbeania crenularis",0.0510200693189986,25
"1398",2015,5,"Tarletonbeania crenularis",0.0195694716242661,25
"1399",2015,8,"Tarletonbeania crenularis",0.0197696071194856,25
"1400",2015,11,"Tarletonbeania crenularis",0.0462901858706484,25
"1401",2016,2,"Tarletonbeania crenularis",0.00595912043382397,25
"1402",2016,3,"Tarletonbeania crenularis",0.035810205908684,25
"1403",2016,5,"Tarletonbeania crenularis",0.0340251786321878,25
"1404",2016,8,"Tarletonbeania crenularis",0.0113417262107293,25
"1405",2017,2,"Tarletonbeania crenularis",0.022439199920608,25
"1406",2017,3,"Tarletonbeania crenularis",0.0200240288346015,25
"1407",2017,5,"Tarletonbeania crenularis",0.163207640873633,25
"1408",2017,8,"Tarletonbeania crenularis",0.0105652403592182,25
"1409",2017,12,"Tarletonbeania crenularis",0.00911660133102379,25
"1410",2018,2,"Tarletonbeania crenularis",0.0318835805919764,25
"1411",2018,5,"Tarletonbeania crenularis",0.0676584409540979,25
"1412",2018,8,"Tarletonbeania crenularis",0.0471924985324715,25
"1413",2018,11,"Tarletonbeania crenularis",0.0328795949233905,25
"1414",2019,4,"Tarletonbeania crenularis",0.0135676853547963,25
"1415",2019,11,"Tarletonbeania crenularis",0.019512291369195,25
"1416",2021,5,"Tarletonbeania crenularis",0.0364728244909851,25
"1417",2022,8,"Tarletonbeania crenularis",0.0201126517133347,25
"1418",2023,2,"Tarletonbeania crenularis",0.0271678593356915,25
"1419",2023,4,"Tarletonbeania crenularis",0.0169642910156267,25
"1420",2023,5,"Tarletonbeania crenularis",0.0100568773613467,25
"1421",2023,8,"Tarletonbeania crenularis",0.0274809334240675,25
