"Year","Month","Volume.Filtered","Taxa","Count","Density","New_Year","New_Month","Year_Start"
2022,6,36.4749,"Psettichthys.melanostictus",2,0.0548322270931517,2022,6,"January"
2022,7,30.1532,"Psettichthys.melanostictus",1,0.0331639759627502,2022,7,"January"
2022,7,39.8013,"Psettichthys.melanostictus",2,0.0502496149623254,2022,7,"January"
2022,7,44.3828,"Psettichthys.melanostictus",2,0.0450625016898438,2022,7,"January"
2022,8,53.6952,"Psettichthys.melanostictus",2,0.0372472772240349,2022,8,"January"
2022,8,52.572,"Psettichthys.melanostictus",1,0.0190215323746481,2022,8,"January"
2022,9,36.0899,"Psettichthys.melanostictus",3,0.0831257498635352,2022,9,"January"
2023,1,39.1391,"Psettichthys.melanostictus",1,0.0255498976726598,2023,1,"January"
2023,2,55.5672,"Psettichthys.melanostictus",1,0.0179962279906132,2023,2,"January"
2023,2,34.7646,"Psettichthys.melanostictus",1,0.0287648930233628,2023,2,"January"
2023,3,44.2673,"Psettichthys.melanostictus",1,0.0225900382449347,2023,3,"January"
2023,3,46.8314,"Psettichthys.melanostictus",2,0.0427063893029036,2023,3,"January"
2023,5,52.4986,"Psettichthys.melanostictus",1,0.0190481269976723,2023,5,"January"
2023,5,47.9325,"Psettichthys.melanostictus",2,0.0417253429301622,2023,5,"January"
2023,5,45.353,"Psettichthys.melanostictus",1,0.0220492580424669,2023,5,"January"
2023,6,39.5703,"Psettichthys.melanostictus",2,0.050542957723343,2023,6,"January"
2023,6,46.6004,"Psettichthys.melanostictus",1,0.0214590432700148,2023,6,"January"
2023,7,43.28,"Psettichthys.melanostictus",2,0.0462107208872458,2023,7,"January"
1997,2,235.25,"Ronquilus.jordani",1,0.00425079702444208,1997,2,"January"
1997,4,227.5,"Ronquilus.jordani",1,0.0043956043956044,1997,4,"January"
1997,5,287.6,"Ronquilus.jordani",2,0.00695410292072323,1997,5,"January"
1998,3,177.73,"Ronquilus.jordani",2,0.0112530242502673,1998,3,"January"
1999,2,261.51,"Ronquilus.jordani",1,0.00382394554701541,1999,2,"January"
2000,2,580.86,"Ronquilus.jordani",1,0.00172158523568502,2000,2,"January"
2002,4,28.71,"Ronquilus.jordani",1,0.0348310693138279,2002,4,"January"
2002,5,1718.6,"Ronquilus.jordani",3,0.00174560688932852,2002,5,"January"
2004,3,30.88,"Ronquilus.jordani",1,0.0323834196891192,2004,3,"January"
2004,3,55.49,"Ronquilus.jordani",9,0.162191385835286,2004,3,"January"
2004,5,300.672,"Ronquilus.jordani",2,0.00665176670923797,2004,5,"January"
2006,5,464.238,"Ronquilus.jordani",1,0.0021540675257088,2006,5,"January"
2009,3,52.63,"Ronquilus.jordani",1,0.0190005700171005,2009,3,"January"
2010,3,51.61,"Ronquilus.jordani",1,0.0193760899050572,2010,3,"January"
2010,3,53.28,"Ronquilus.jordani",1,0.0187687687687688,2010,3,"January"
2010,3,63.05,"Ronquilus.jordani",1,0.0158604282315623,2010,3,"January"
2010,3,71.6276,"Ronquilus.jordani",2,0.027922197588639,2010,3,"January"
2010,5,47.83,"Ronquilus.jordani",2,0.0418147606104955,2010,5,"January"
2012,3,82.89,"Ronquilus.jordani",1,0.0120641814452889,2012,3,"January"
2012,4,65.03,"Ronquilus.jordani",1,0.0153775180685837,2012,4,"January"
2012,5,34.02,"Ronquilus.jordani",1,0.0293944738389183,2012,5,"January"
2013,5,95.99,"Ronquilus.jordani",1,0.010417751849151,2013,5,"January"
2013,5,57.38,"Ronquilus.jordani",1,0.0174276751481352,2013,5,"January"
2015,4,16.65,"Ronquilus.jordani",1,0.0600600600600601,2015,4,"January"
2015,4,59.07,"Ronquilus.jordani",1,0.0169290672083968,2015,4,"January"
2016,3,37.1,"Ronquilus.jordani",3,0.0808625336927224,2016,3,"January"
2016,3,45.38,"Ronquilus.jordani",7,0.154252974878801,2016,3,"January"
2016,3,52.33,"Ronquilus.jordani",2,0.0382189948404357,2016,3,"January"
2017,3,49.94,"Ronquilus.jordani",2,0.040048057669203,2017,3,"January"
2017,3,51.78,"Ronquilus.jordani",2,0.0386249517188103,2017,3,"January"
2017,4,36.53,"Ronquilus.jordani",4,0.109499041883384,2017,4,"January"
2018,3,28.81,"Ronquilus.jordani",1,0.0347101700798334,2018,3,"January"
2018,3,34.45,"Ronquilus.jordani",1,0.0290275761973875,2018,3,"January"
2018,4,69.09,"Ronquilus.jordani",20,0.28947749312491,2018,4,"January"
2019,2,29.82,"Ronquilus.jordani",1,0.0335345405767941,2019,2,"January"
2019,3,43.97,"Ronquilus.jordani",2,0.0454855583352286,2019,3,"January"
2019,3,70.12,"Ronquilus.jordani",1,0.0142612664004564,2019,3,"January"
2019,3,74.87,"Ronquilus.jordani",2,0.0267129691465206,2019,3,"January"
2019,4,80.59,"Ronquilus.jordani",1,0.0124084874053853,2019,4,"January"
2019,4,95.23,"Ronquilus.jordani",4,0.0420035703034758,2019,4,"January"
2019,4,41.2,"Ronquilus.jordani",1,0.0242718446601942,2019,4,"January"
2020,4,52.26476,"Ronquilus.jordani",1,0.0191333510380608,2020,4,"January"
2021,2,33.7063123,"Ronquilus.jordani",1,0.0296680334264867,2021,2,"January"
2021,3,52.48111568,"Ronquilus.jordani",3,0.0571634189008537,2021,3,"January"
2021,3,81.67775585,"Ronquilus.jordani",1,0.0122432355002075,2021,3,"January"
2021,4,11.351699,"Ronquilus.jordani",1,0.0880925401563237,2021,4,"January"
2021,5,145.60308,"Ronquilus.jordani",1,0.00686798658380029,2021,5,"January"
2022,2,53.8935,"Ronquilus.jordani",1,0.0185551133253546,2022,2,"January"
2022,3,26.69875,"Ronquilus.jordani",3,0.112364811086661,2022,3,"January"
2022,3,40.46275,"Ronquilus.jordani",1,0.0247140888842207,2022,3,"January"
2023,3,40.1632,"Ronquilus.jordani",1,0.0248984144689666,2023,3,"January"
2023,3,41.6878,"Ronquilus.jordani",1,0.0239878333709143,2023,3,"January"
2023,3,46.8314,"Ronquilus.jordani",5,0.106765973257259,2023,3,"January"
1997,4,227.5,"Ruscarius.meanyi",1,0.0043956043956044,1997,4,"January"
1999,2,261.51,"Ruscarius.meanyi",1,0.00382394554701541,1999,2,"January"
1999,10,238.04,"Ruscarius.meanyi",1,0.00420097462611326,1999,10,"January"
2000,4,290.75,"Ruscarius.meanyi",2,0.00687876182287188,2000,4,"January"
2002,4,581.7,"Ruscarius.meanyi",3,0.00515729757607014,2002,4,"January"
2004,5,300.672,"Ruscarius.meanyi",3,0.00997765006385696,2004,5,"January"
2004,8,47.08,"Ruscarius.meanyi",1,0.0212404418011895,2004,8,"January"
2007,3,73.28,"Ruscarius.meanyi",1,0.013646288209607,2007,3,"January"
2010,2,36.84,"Ruscarius.meanyi",1,0.0271444082519001,2010,2,"January"
2010,6,43.67,"Ruscarius.meanyi",2,0.0457980306846806,2010,6,"January"
2010,8,127.2726,"Ruscarius.meanyi",1,0.00785715071429357,2010,8,"January"
2012,8,85.17,"Ruscarius.meanyi",1,0.011741223435482,2012,8,"January"
2015,4,65.33,"Ruscarius.meanyi",1,0.0153069034134395,2015,4,"January"
2016,5,35.23,"Ruscarius.meanyi",2,0.0567697984672154,2016,5,"January"
2019,7,65.18,"Ruscarius.meanyi",1,0.0153421294875729,2019,7,"January"
2020,3,71.56378,"Ruscarius.meanyi",5,0.0698677459463432,2020,3,"January"
2020,7,58.77261,"Ruscarius.meanyi",1,0.0170147284593963,2020,7,"January"
2022,4,47.752,"Ruscarius.meanyi",1,0.0209415312447646,2022,4,"January"
2023,5,55.6248,"Ruscarius.meanyi",1,0.0179775927284233,2023,5,"January"
1997,2,235.25,"Scorpaenichthys.marmoratus",1,0.00425079702444208,1996,8,"July"
1998,3,177.73,"Scorpaenichthys.marmoratus",3,0.0168795363754009,1997,9,"July"
1998,5,256.58,"Scorpaenichthys.marmoratus",1,0.00389741990802089,1997,11,"July"
2001,5,58.72,"Scorpaenichthys.marmoratus",1,0.0170299727520436,2000,11,"July"
2002,3,37.48,"Scorpaenichthys.marmoratus",1,0.0266808964781217,2001,9,"July"
2003,10,78.45,"Scorpaenichthys.marmoratus",1,0.0127469725940089,2003,4,"July"
2004,1,57.59,"Scorpaenichthys.marmoratus",1,0.0173641257162702,2003,7,"July"
2005,2,76.65,"Scorpaenichthys.marmoratus",2,0.0260926288323549,2004,8,"July"
2006,2,84.88,"Scorpaenichthys.marmoratus",1,0.0117813383600377,2005,8,"July"
2007,3,88.06,"Scorpaenichthys.marmoratus",2,0.0227117874176698,2006,9,"July"
2008,3,89.49,"Scorpaenichthys.marmoratus",1,0.0111744328975305,2007,9,"July"
2010,2,35.93,"Scorpaenichthys.marmoratus",1,0.0278318953520735,2009,8,"July"
2010,3,51.61,"Scorpaenichthys.marmoratus",1,0.0193760899050572,2009,9,"July"
2012,1,44.8736,"Scorpaenichthys.marmoratus",1,0.0222848177993297,2011,7,"July"
2012,7,32.2908,"Scorpaenichthys.marmoratus",1,0.0309685730920262,2012,1,"July"
2013,3,69.94,"Scorpaenichthys.marmoratus",2,0.0285959393766085,2012,9,"July"
2014,2,64.61192,"Scorpaenichthys.marmoratus",1,0.015477020339281,2013,8,"July"
2015,1,49.49,"Scorpaenichthys.marmoratus",1,0.0202061022428773,2014,7,"July"
2015,1,45.87,"Scorpaenichthys.marmoratus",3,0.065402223675605,2014,7,"July"
2015,2,43.04,"Scorpaenichthys.marmoratus",1,0.0232342007434944,2014,8,"July"
2015,3,34.9,"Scorpaenichthys.marmoratus",1,0.0286532951289398,2014,9,"July"
2015,3,63.73,"Scorpaenichthys.marmoratus",1,0.0156911972383493,2014,9,"July"
2015,4,39.42,"Scorpaenichthys.marmoratus",1,0.0253678335870117,2014,10,"July"
2015,9,26.56,"Scorpaenichthys.marmoratus",1,0.0376506024096386,2015,3,"July"
2015,10,38.45,"Scorpaenichthys.marmoratus",1,0.0260078023407022,2015,4,"July"
2015,11,48.89,"Scorpaenichthys.marmoratus",1,0.0204540805890775,2015,5,"July"
2016,4,20.57,"Scorpaenichthys.marmoratus",1,0.0486144871171609,2015,10,"July"
2016,12,51.58,"Scorpaenichthys.marmoratus",5,0.0969367972082202,2016,6,"July"
2016,12,49.65,"Scorpaenichthys.marmoratus",1,0.0201409869083585,2016,6,"July"
2017,2,41.03,"Scorpaenichthys.marmoratus",1,0.0243724104313917,2016,8,"July"
2017,3,49.94,"Scorpaenichthys.marmoratus",1,0.0200240288346015,2016,9,"July"
2018,2,36.4,"Scorpaenichthys.marmoratus",5,0.137362637362637,2017,8,"July"
2018,2,38.54,"Scorpaenichthys.marmoratus",2,0.0518941359626362,2017,8,"July"
2018,2,45.67,"Scorpaenichthys.marmoratus",1,0.0218962119553317,2017,8,"July"
2018,3,28.81,"Scorpaenichthys.marmoratus",2,0.0694203401596668,2017,9,"July"
2018,3,49.46,"Scorpaenichthys.marmoratus",2,0.0404367165386171,2017,9,"July"
2018,3,70.22,"Scorpaenichthys.marmoratus",3,0.0427228709769297,2017,9,"July"
2019,1,38.58,"Scorpaenichthys.marmoratus",1,0.0259201658890617,2018,7,"July"
2019,10,89.35,"Scorpaenichthys.marmoratus",1,0.0111919418019026,2019,4,"July"
2020,2,40.0925,"Scorpaenichthys.marmoratus",2,0.0498846417659163,2019,8,"July"
2020,3,52.04842,"Scorpaenichthys.marmoratus",1,0.019212879084514,2019,9,"July"
2021,2,33.7063123,"Scorpaenichthys.marmoratus",1,0.0296680334264867,2020,8,"July"
2022,2,53.63775,"Scorpaenichthys.marmoratus",1,0.0186435859073134,2021,8,"July"
2022,2,48.39875,"Scorpaenichthys.marmoratus",1,0.0206616906428368,2021,8,"July"
2022,4,47.752,"Scorpaenichthys.marmoratus",1,0.0209415312447646,2021,10,"July"
2022,5,47.5254,"Scorpaenichthys.marmoratus",1,0.0210413799778645,2021,11,"July"
2023,2,55.5672,"Scorpaenichthys.marmoratus",1,0.0179962279906132,2022,8,"July"
2023,2,36.8082,"Scorpaenichthys.marmoratus",1,0.0271678593356915,2022,8,"July"
2023,2,46.1058,"Scorpaenichthys.marmoratus",1,0.0216892451708896,2022,8,"July"
2023,2,164.7516,"Scorpaenichthys.marmoratus",1,0.00606974378397539,2022,8,"July"
1997,4,157.05,"Stenobrachius.leucopsarus",12,0.0764087870105062,1997,4,"January"
1997,5,271.45,"Stenobrachius.leucopsarus",6,0.0221035181433045,1997,5,"January"
1998,3,85.2,"Stenobrachius.leucopsarus",1,0.0117370892018779,1998,3,"January"
1998,3,145.2,"Stenobrachius.leucopsarus",1,0.0068870523415978,1998,3,"January"
1998,3,222.33,"Stenobrachius.leucopsarus",16,0.0719650969279899,1998,3,"January"
1998,4,254.64,"Stenobrachius.leucopsarus",1,0.00392711278667923,1998,4,"January"
1998,4,244.3,"Stenobrachius.leucopsarus",1,0.00409332787556283,1998,4,"January"
1998,9,214.67,"Stenobrachius.leucopsarus",1,0.00465831275911865,1998,9,"January"
1999,2,261.51,"Stenobrachius.leucopsarus",3,0.0114718366410462,1999,2,"January"
1999,3,206.39,"Stenobrachius.leucopsarus",8,0.0387615679054218,1999,3,"January"
1999,3,303.96,"Stenobrachius.leucopsarus",26,0.0855375707329912,1999,3,"January"
2000,2,267.2,"Stenobrachius.leucopsarus",2,0.00748502994011976,2000,2,"January"
2000,2,206.7,"Stenobrachius.leucopsarus",2,0.00967585873246251,2000,2,"January"
2000,4,1431,"Stenobrachius.leucopsarus",2,0.00139762403913347,2000,4,"January"
2000,4,1664.7,"Stenobrachius.leucopsarus",3,0.00180212650928095,2000,4,"January"
2000,4,2895.5,"Stenobrachius.leucopsarus",2,0.00069072699015714,2000,4,"January"
2000,7,1395.5,"Stenobrachius.leucopsarus",7,0.00501612325331422,2000,7,"January"
2000,7,1540.1,"Stenobrachius.leucopsarus",58,0.0376598922147912,2000,7,"January"
2000,7,1868.9,"Stenobrachius.leucopsarus",199,0.106479747445021,2000,7,"January"
2000,8,708.4,"Stenobrachius.leucopsarus",3,0.00423489553924337,2000,8,"January"
2000,8,1642.9,"Stenobrachius.leucopsarus",231,0.14060502769493,2000,8,"January"
2000,8,1884.4,"Stenobrachius.leucopsarus",42,0.0222882615156018,2000,8,"January"
2000,9,1596.8,"Stenobrachius.leucopsarus",2,0.00125250501002004,2000,9,"January"
2000,9,1302.5,"Stenobrachius.leucopsarus",12,0.00921305182341651,2000,9,"January"
2000,9,1610.5,"Stenobrachius.leucopsarus",12,0.00745110214219187,2000,9,"January"
2002,3,58.35,"Stenobrachius.leucopsarus",1,0.0171379605826907,2002,3,"January"
2002,4,2115.4,"Stenobrachius.leucopsarus",125,0.0590904793419684,2002,4,"January"
2002,4,3081.8,"Stenobrachius.leucopsarus",58,0.0188201700305017,2002,4,"January"
2002,4,3920.5,"Stenobrachius.leucopsarus",28,0.00714194618033414,2002,4,"January"
2002,5,1718.6,"Stenobrachius.leucopsarus",2,0.00116373792621902,2002,5,"January"
2002,5,2038.7,"Stenobrachius.leucopsarus",320,0.156962770392897,2002,5,"January"
2002,5,3206.2,"Stenobrachius.leucopsarus",221,0.0689289501590668,2002,5,"January"
2002,7,1309.3,"Stenobrachius.leucopsarus",1,0.000763766898342626,2002,7,"January"
2002,7,2065.9,"Stenobrachius.leucopsarus",66,0.0319473353018055,2002,7,"January"
2002,7,2142.1,"Stenobrachius.leucopsarus",103,0.0480836562251996,2002,7,"January"
2002,9,946.1,"Stenobrachius.leucopsarus",3,0.00317091216573301,2002,9,"January"
2002,9,1315.5,"Stenobrachius.leucopsarus",3,0.00228050171037628,2002,9,"January"
2003,1,62.15,"Stenobrachius.leucopsarus",1,0.0160901045856798,2003,1,"January"
2003,2,73.63,"Stenobrachius.leucopsarus",1,0.0135814206165965,2003,2,"January"
2003,3,70.58,"Stenobrachius.leucopsarus",4,0.0566732785491641,2003,3,"January"
2003,3,67.49,"Stenobrachius.leucopsarus",1,0.0148170099273967,2003,3,"January"
2004,1,58.49,"Stenobrachius.leucopsarus",2,0.0341938792956061,2004,1,"January"
2004,1,67.12,"Stenobrachius.leucopsarus",1,0.0148986889153754,2004,1,"January"
2004,3,30.88,"Stenobrachius.leucopsarus",1,0.0323834196891192,2004,3,"January"
2004,5,498.582,"Stenobrachius.leucopsarus",36,0.0722047727354778,2004,5,"January"
2004,5,399.465,"Stenobrachius.leucopsarus",54,0.135180804325786,2004,5,"January"
2004,5,356.994,"Stenobrachius.leucopsarus",28,0.0784326907455027,2004,5,"January"
2004,5,241.11,"Stenobrachius.leucopsarus",9,0.0373273609555804,2004,5,"January"
2004,6,506.86,"Stenobrachius.leucopsarus",9,0.017756382433019,2004,6,"January"
2004,6,145.02,"Stenobrachius.leucopsarus",2,0.0137912012136257,2004,6,"January"
2004,8,83.89,"Stenobrachius.leucopsarus",2,0.0238407438312075,2004,8,"January"
2004,8,272.97,"Stenobrachius.leucopsarus",4,0.0146536249404696,2004,8,"January"
2004,8,280.72,"Stenobrachius.leucopsarus",1,0.00356226845255058,2004,8,"January"
2005,1,48.03,"Stenobrachius.leucopsarus",2,0.0416406412658755,2005,1,"January"
2005,3,55.38,"Stenobrachius.leucopsarus",1,0.0180570603105814,2005,3,"January"
2005,5,437.508,"Stenobrachius.leucopsarus",1,0.00228567249056017,2005,5,"January"
2005,5,471.987,"Stenobrachius.leucopsarus",75,0.158902681641655,2005,5,"January"
2005,5,441.504,"Stenobrachius.leucopsarus",68,0.154018989635428,2005,5,"January"
2005,5,400.086,"Stenobrachius.leucopsarus",9,0.0224951635398389,2005,5,"January"
2005,5,472.878,"Stenobrachius.leucopsarus",21,0.044408917310596,2005,5,"January"
2005,6,221.9021089,"Stenobrachius.leucopsarus",1,0.00450649164605574,2005,6,"January"
2005,6,221.0021808,"Stenobrachius.leucopsarus",86,0.389136431544209,2005,6,"January"
2005,6,191.2347301,"Stenobrachius.leucopsarus",7,0.0366042297669444,2005,6,"January"
2005,8,161.179254,"Stenobrachius.leucopsarus",1,0.00620427241833493,2005,8,"January"
2005,8,187.716447,"Stenobrachius.leucopsarus",1,0.00532718371768458,2005,8,"January"
2005,8,172.174653,"Stenobrachius.leucopsarus",2,0.0116161116932816,2005,8,"January"
2005,10,176.20707,"Stenobrachius.leucopsarus",1,0.00567514118474361,2005,10,"January"
2005,10,207.55306,"Stenobrachius.leucopsarus",2,0.00963609016412478,2005,10,"January"
2006,2,72.88,"Stenobrachius.leucopsarus",15,0.205817782656422,2006,2,"January"
2006,5,357.28,"Stenobrachius.leucopsarus",15,0.0419838781907747,2006,5,"January"
2006,5,406.08,"Stenobrachius.leucopsarus",24,0.0591016548463357,2006,5,"January"
2006,5,284.6998,"Stenobrachius.leucopsarus",41,0.144011341068733,2006,5,"January"
2006,5,464.238,"Stenobrachius.leucopsarus",82,0.176633537108121,2006,5,"January"
2006,5,300.5002,"Stenobrachius.leucopsarus",85,0.282861708577898,2006,5,"January"
2006,8,166.749543,"Stenobrachius.leucopsarus",1,0.00599701793485575,2006,8,"January"
2006,8,143.398647,"Stenobrachius.leucopsarus",1,0.00697356649397117,2006,8,"January"
2007,3,107.73,"Stenobrachius.leucopsarus",1,0.0092824654228163,2007,3,"January"
2007,3,80.95,"Stenobrachius.leucopsarus",1,0.0123533045089561,2007,3,"January"
2007,4,94.8024,"Stenobrachius.leucopsarus",19,0.200416867083534,2007,4,"January"
2007,4,102.56,"Stenobrachius.leucopsarus",4,0.0390015600624025,2007,4,"January"
2007,4,97.39,"Stenobrachius.leucopsarus",5,0.0513399733032139,2007,4,"January"
2007,5,161.4140058,"Stenobrachius.leucopsarus",70,0.433667448206034,2007,5,"January"
2007,5,146.0370372,"Stenobrachius.leucopsarus",10,0.0684757797866362,2007,5,"January"
2007,5,235.5446446,"Stenobrachius.leucopsarus",43,0.18255562580513,2007,5,"January"
2007,6,173.9323838,"Stenobrachius.leucopsarus",11,0.063242966948861,2007,6,"January"
2007,6,139.7497441,"Stenobrachius.leucopsarus",14,0.100179074317174,2007,6,"January"
2007,6,112.5208667,"Stenobrachius.leucopsarus",13,0.115534126080456,2007,6,"January"
2007,7,136.04803,"Stenobrachius.leucopsarus",4,0.029401381262191,2007,7,"January"
2007,7,142.9536138,"Stenobrachius.leucopsarus",1,0.00699527611382427,2007,7,"January"
2007,7,107.976029,"Stenobrachius.leucopsarus",2,0.0185226296847794,2007,7,"January"
2007,8,110.4491916,"Stenobrachius.leucopsarus",2,0.0181078735935266,2007,8,"January"
2007,8,118.4147022,"Stenobrachius.leucopsarus",1,0.00844489730938157,2007,8,"January"
2007,9,135.1406684,"Stenobrachius.leucopsarus",1,0.00739969701082224,2007,9,"January"
2008,3,60.22,"Stenobrachius.leucopsarus",1,0.0166057788110262,2008,3,"January"
2008,3,62.332289,"Stenobrachius.leucopsarus",7,0.112301346738606,2008,3,"January"
2008,3,75.4940565,"Stenobrachius.leucopsarus",14,0.185445062155323,2008,3,"January"
2008,5,235.2815396,"Stenobrachius.leucopsarus",51,0.216761587359147,2008,5,"January"
2008,5,249.4723797,"Stenobrachius.leucopsarus",1,0.00400845977900455,2008,5,"January"
2008,5,169.3596668,"Stenobrachius.leucopsarus",8,0.0472367485786763,2008,5,"January"
2008,6,255.2328963,"Stenobrachius.leucopsarus",1,0.00391799025320233,2008,6,"January"
2008,6,180.0311411,"Stenobrachius.leucopsarus",1,0.00555459457674903,2008,6,"January"
2008,6,151.3501059,"Stenobrachius.leucopsarus",26,0.171787127900516,2008,6,"January"
2008,7,138.816,"Stenobrachius.leucopsarus",1,0.00720378054402951,2008,7,"January"
2008,7,196.64,"Stenobrachius.leucopsarus",1,0.00508543531326282,2008,7,"January"
2008,7,123.8907912,"Stenobrachius.leucopsarus",4,0.0322864997572152,2008,7,"January"
2008,8,112.8714444,"Stenobrachius.leucopsarus",2,0.0177192735561378,2008,8,"January"
2008,8,149.3598835,"Stenobrachius.leucopsarus",2,0.0133904764327163,2008,8,"January"
2008,8,147.3453334,"Stenobrachius.leucopsarus",15,0.101801663166891,2008,8,"January"
2009,1,37.89,"Stenobrachius.leucopsarus",1,0.0263921879123779,2009,1,"January"
2009,1,35.81,"Stenobrachius.leucopsarus",3,0.0837754817090198,2009,1,"January"
2009,2,35.54,"Stenobrachius.leucopsarus",1,0.028137310073157,2009,2,"January"
2009,3,41.95,"Stenobrachius.leucopsarus",1,0.0238379022646007,2009,3,"January"
2009,5,123.1233161,"Stenobrachius.leucopsarus",5,0.040609692448009,2009,5,"January"
2009,5,103.5643602,"Stenobrachius.leucopsarus",3,0.028967494166975,2009,5,"January"
2009,5,129.6793038,"Stenobrachius.leucopsarus",10,0.0771133072662285,2009,5,"January"
2009,6,150.23706,"Stenobrachius.leucopsarus",14,0.0931860620808208,2009,6,"January"
2009,6,105.76578,"Stenobrachius.leucopsarus",12,0.113458247081428,2009,6,"January"
2009,7,158.3848421,"Stenobrachius.leucopsarus",2,0.0126274709971125,2009,7,"January"
2009,7,148.3169684,"Stenobrachius.leucopsarus",1,0.0067423168824694,2009,7,"January"
2009,8,134.1115072,"Stenobrachius.leucopsarus",1,0.00745648170599338,2009,8,"January"
2009,8,126.0235328,"Stenobrachius.leucopsarus",1,0.00793502592557063,2009,8,"January"
2009,8,141.19424,"Stenobrachius.leucopsarus",1,0.00708244188998078,2009,8,"January"
2009,9,147.5572696,"Stenobrachius.leucopsarus",1,0.00677702970996151,2009,9,"January"
2009,9,125.0043124,"Stenobrachius.leucopsarus",2,0.0159994480318425,2009,9,"January"
2010,2,34.96,"Stenobrachius.leucopsarus",6,0.17162471395881,2010,2,"January"
2010,2,39.24,"Stenobrachius.leucopsarus",6,0.152905198776758,2010,2,"January"
2010,2,43.25,"Stenobrachius.leucopsarus",2,0.046242774566474,2010,2,"January"
2010,2,35.93,"Stenobrachius.leucopsarus",27,0.751461174505984,2010,2,"January"
2010,2,35.43,"Stenobrachius.leucopsarus",7,0.197572678521027,2010,2,"January"
2010,2,37.28,"Stenobrachius.leucopsarus",14,0.375536480686695,2010,2,"January"
2010,2,36.84,"Stenobrachius.leucopsarus",2,0.0542888165038002,2010,2,"January"
2010,3,53.28,"Stenobrachius.leucopsarus",15,0.281531531531532,2010,3,"January"
2010,3,64.2,"Stenobrachius.leucopsarus",2,0.0311526479750779,2010,3,"January"
2010,3,71.6276,"Stenobrachius.leucopsarus",1,0.0139610987943195,2010,3,"January"
2010,3,82.9572,"Stenobrachius.leucopsarus",2,0.024108817558934,2010,3,"January"
2010,4,51.54,"Stenobrachius.leucopsarus",7,0.13581684128832,2010,4,"January"
2010,6,147.0068,"Stenobrachius.leucopsarus",8,0.0544192513543591,2010,6,"January"
2010,6,136.306,"Stenobrachius.leucopsarus",46,0.337475973177997,2010,6,"January"
2010,6,140.5544,"Stenobrachius.leucopsarus",49,0.348619466911032,2010,6,"January"
2010,6,143.55,"Stenobrachius.leucopsarus",25,0.17415534656914,2010,6,"January"
2010,6,121.9372,"Stenobrachius.leucopsarus",17,0.139416027266495,2010,6,"January"
2010,6,142.9236,"Stenobrachius.leucopsarus",24,0.167921882740149,2010,6,"January"
2010,6,136.493,"Stenobrachius.leucopsarus",79,0.578784259998681,2010,6,"January"
2010,7,155.7468,"Stenobrachius.leucopsarus",6,0.0385240659840202,2010,7,"January"
2010,7,196.042,"Stenobrachius.leucopsarus",24,0.122422746146234,2010,7,"January"
2010,8,152.8176,"Stenobrachius.leucopsarus",1,0.00654374888756269,2010,8,"January"
2010,8,139.2378,"Stenobrachius.leucopsarus",4,0.0287278310918443,2010,8,"January"
2010,8,141.204,"Stenobrachius.leucopsarus",1,0.00708195235262457,2010,8,"January"
2011,1,41.8392,"Stenobrachius.leucopsarus",2,0.04780206122488,2011,1,"January"
2011,1,34.593,"Stenobrachius.leucopsarus",4,0.115630329835516,2011,1,"January"
2011,1,44.4366,"Stenobrachius.leucopsarus",7,0.157527803657346,2011,1,"January"
2011,3,45.2712,"Stenobrachius.leucopsarus",13,0.287158281644843,2011,3,"January"
2011,5,119.672586,"Stenobrachius.leucopsarus",23,0.192191050337961,2011,5,"January"
2011,5,85.9557204,"Stenobrachius.leucopsarus",10,0.116338970268231,2011,5,"January"
2011,5,129.303702,"Stenobrachius.leucopsarus",12,0.0928047674922718,2011,5,"January"
2011,6,159.7730508,"Stenobrachius.leucopsarus",104,0.650923290750608,2011,6,"January"
2011,6,163.5459012,"Stenobrachius.leucopsarus",42,0.256808637158312,2011,6,"January"
2011,6,103.315608,"Stenobrachius.leucopsarus",26,0.251656071171744,2011,6,"January"
2011,7,152.1955116,"Stenobrachius.leucopsarus",21,0.13798041597437,2011,7,"January"
2011,7,136.4116248,"Stenobrachius.leucopsarus",6,0.0439845211784326,2011,7,"January"
2012,1,28.29,"Stenobrachius.leucopsarus",1,0.0353481795687522,2012,1,"January"
2012,1,55.55382,"Stenobrachius.leucopsarus",1,0.0180005623375674,2012,1,"January"
2012,2,47.48112,"Stenobrachius.leucopsarus",1,0.0210610027733128,2012,2,"January"
2012,3,48.59,"Stenobrachius.leucopsarus",1,0.0205803663305207,2012,3,"January"
2012,3,54.69,"Stenobrachius.leucopsarus",1,0.0182848784055586,2012,3,"January"
2012,4,65.03,"Stenobrachius.leucopsarus",2,0.0307550361371675,2012,4,"January"
2012,4,57.1,"Stenobrachius.leucopsarus",1,0.0175131348511384,2012,4,"January"
2012,5,126.99925,"Stenobrachius.leucopsarus",2,0.0157481244967982,2012,5,"January"
2012,5,108.2365,"Stenobrachius.leucopsarus",10,0.0923902749996535,2012,5,"January"
2012,5,102.75725,"Stenobrachius.leucopsarus",4,0.0389266937369383,2012,5,"January"
2012,7,155.0857,"Stenobrachius.leucopsarus",3,0.0193441432704627,2012,7,"January"
2012,7,109.8405,"Stenobrachius.leucopsarus",63,0.573558933180384,2012,7,"January"
2012,7,120.2894,"Stenobrachius.leucopsarus",23,0.191205542633017,2012,7,"January"
