"scientific_name","Decade","New_Month","Avg_Abundance","Old_Year","New_Year","Old_Month"
"Stenobrachius leucopsarus","1965",9,0,1964,1964,9
"Stenobrachius leucopsarus","1965",9,0,1965,1965,9
"Stenobrachius leucopsarus","1965",9,0,1966,1966,9
"Stenobrachius leucopsarus","1965",9,0,1967,1967,9
"Stenobrachius leucopsarus","1965",9,0,1968,1968,9
"Stenobrachius leucopsarus","1965",9,0,1969,1969,9
"Stenobrachius leucopsarus","1965",10,0.587,1960,1960,10
"Stenobrachius leucopsarus","1965",10,0.587,1961,1961,10
"Stenobrachius leucopsarus","1965",10,0.587,1962,1962,10
"Stenobrachius leucopsarus","1965",10,0.587,1963,1963,10
"Stenobrachius leucopsarus","1965",10,0.587,1964,1964,10
"Stenobrachius leucopsarus","1965",10,0.587,1965,1965,10
"Stenobrachius leucopsarus","1965",10,0.587,1966,1966,10
"Stenobrachius leucopsarus","1965",10,0.587,1967,1967,10
"Stenobrachius leucopsarus","1965",10,0.587,1968,1968,10
"Stenobrachius leucopsarus","1965",10,0.587,1969,1969,10
"Stenobrachius leucopsarus","1965",11,0,1960,1960,11
"Stenobrachius leucopsarus","1965",11,0,1961,1961,11
"Stenobrachius leucopsarus","1965",11,0,1962,1962,11
"Stenobrachius leucopsarus","1965",11,0,1963,1963,11
"Stenobrachius leucopsarus","1965",11,0,1964,1964,11
"Stenobrachius leucopsarus","1965",11,0,1965,1965,11
"Stenobrachius leucopsarus","1965",11,0,1966,1966,11
"Stenobrachius leucopsarus","1965",11,0,1967,1967,11
"Stenobrachius leucopsarus","1965",11,0,1968,1968,11
"Stenobrachius leucopsarus","1965",11,0,1969,1969,11
"Stenobrachius leucopsarus","1965",12,0,1960,1960,12
"Stenobrachius leucopsarus","1965",12,0,1961,1961,12
"Stenobrachius leucopsarus","1965",12,0,1962,1962,12
"Stenobrachius leucopsarus","1965",12,0,1963,1963,12
"Stenobrachius leucopsarus","1965",12,0,1964,1964,12
"Stenobrachius leucopsarus","1965",12,0,1965,1965,12
"Stenobrachius leucopsarus","1965",12,0,1966,1966,12
"Stenobrachius leucopsarus","1965",12,0,1967,1967,12
"Stenobrachius leucopsarus","1965",12,0,1968,1968,12
"Stenobrachius leucopsarus","1965",12,0,1969,1969,12
"Stenobrachius leucopsarus","1975",1,854.569813333333,1972,1972,1
"Stenobrachius leucopsarus","1975",1,854.569813333333,1975,1975,1
"Stenobrachius leucopsarus","1975",1,854.569813333333,1978,1978,1
"Stenobrachius leucopsarus","1975",2,368.47,1972,1972,2
"Stenobrachius leucopsarus","1975",2,368.47,1975,1975,2
"Stenobrachius leucopsarus","1975",2,368.47,1978,1978,2
"Stenobrachius leucopsarus","1975",3,657.97179,1972,1972,3
"Stenobrachius leucopsarus","1975",3,657.97179,1975,1975,3
"Stenobrachius leucopsarus","1975",3,657.97179,1978,1978,3
"Stenobrachius leucopsarus","1975",4,0,1972,1972,4
"Stenobrachius leucopsarus","1975",4,0,1975,1975,4
"Stenobrachius leucopsarus","1975",4,0,1978,1978,4
"Stenobrachius leucopsarus","1975",5,298.926666666667,1972,1972,5
"Stenobrachius leucopsarus","1975",5,298.926666666667,1975,1975,5
"Stenobrachius leucopsarus","1975",5,298.926666666667,1978,1978,5
"Stenobrachius leucopsarus","1975",6,0,1972,1972,6
"Stenobrachius leucopsarus","1975",6,0,1975,1975,6
"Stenobrachius leucopsarus","1975",6,0,1978,1978,6
"Stenobrachius leucopsarus","1975",7,64.0166666666667,1972,1972,7
"Stenobrachius leucopsarus","1975",7,64.0166666666667,1975,1975,7
"Stenobrachius leucopsarus","1975",7,64.0166666666667,1978,1978,7
"Stenobrachius leucopsarus","1975",8,0,1972,1972,8
"Stenobrachius leucopsarus","1975",8,0,1975,1975,8
"Stenobrachius leucopsarus","1975",8,0,1978,1978,8
"Stenobrachius leucopsarus","1975",9,0,1972,1972,9
"Stenobrachius leucopsarus","1975",9,0,1975,1975,9
"Stenobrachius leucopsarus","1975",9,0,1978,1978,9
"Stenobrachius leucopsarus","1975",10,0,1972,1972,10
"Stenobrachius leucopsarus","1975",10,0,1975,1975,10
"Stenobrachius leucopsarus","1975",10,0,1978,1978,10
"Stenobrachius leucopsarus","1975",11,12.12,1972,1972,11
"Stenobrachius leucopsarus","1975",11,12.12,1975,1975,11
"Stenobrachius leucopsarus","1975",11,12.12,1978,1978,11
"Stenobrachius leucopsarus","1975",12,0,1972,1972,12
"Stenobrachius leucopsarus","1975",12,0,1975,1975,12
"Stenobrachius leucopsarus","1975",12,0,1978,1978,12
"Stenobrachius leucopsarus","1985",1,669.391355125,1981,1981,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1983,1983,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1984,1984,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1985,1985,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1986,1986,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1987,1987,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1988,1988,1
"Stenobrachius leucopsarus","1985",1,669.391355125,1989,1989,1
"Stenobrachius leucopsarus","1985",2,686.13450775,1981,1981,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1983,1983,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1984,1984,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1985,1985,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1986,1986,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1987,1987,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1988,1988,2
"Stenobrachius leucopsarus","1985",2,686.13450775,1989,1989,2
"Stenobrachius leucopsarus","1985",3,565.215621,1981,1981,3
"Stenobrachius leucopsarus","1985",3,565.215621,1983,1983,3
"Stenobrachius leucopsarus","1985",3,565.215621,1984,1984,3
"Stenobrachius leucopsarus","1985",3,565.215621,1985,1985,3
"Stenobrachius leucopsarus","1985",3,565.215621,1986,1986,3
"Stenobrachius leucopsarus","1985",3,565.215621,1987,1987,3
"Stenobrachius leucopsarus","1985",3,565.215621,1988,1988,3
"Stenobrachius leucopsarus","1985",3,565.215621,1989,1989,3
"Stenobrachius leucopsarus","1985",4,708.63810275,1981,1981,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1983,1983,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1984,1984,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1985,1985,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1986,1986,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1987,1987,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1988,1988,4
"Stenobrachius leucopsarus","1985",4,708.63810275,1989,1989,4
"Stenobrachius leucopsarus","1985",5,901.0472475,1981,1981,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1983,1983,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1984,1984,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1985,1985,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1986,1986,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1987,1987,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1988,1988,5
"Stenobrachius leucopsarus","1985",5,901.0472475,1989,1989,5
"Stenobrachius leucopsarus","1985",6,0,1981,1981,6
"Stenobrachius leucopsarus","1985",6,0,1983,1983,6
"Stenobrachius leucopsarus","1985",6,0,1984,1984,6
"Stenobrachius leucopsarus","1985",6,0,1985,1985,6
"Stenobrachius leucopsarus","1985",6,0,1986,1986,6
"Stenobrachius leucopsarus","1985",6,0,1987,1987,6
"Stenobrachius leucopsarus","1985",6,0,1988,1988,6
"Stenobrachius leucopsarus","1985",6,0,1989,1989,6
"Stenobrachius leucopsarus","1985",7,70.0599305,1981,1981,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1983,1983,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1984,1984,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1985,1985,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1986,1986,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1987,1987,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1988,1988,7
"Stenobrachius leucopsarus","1985",7,70.0599305,1989,1989,7
"Stenobrachius leucopsarus","1985",8,9.533842875,1981,1981,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1983,1983,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1984,1984,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1985,1985,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1986,1986,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1987,1987,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1988,1988,8
"Stenobrachius leucopsarus","1985",8,9.533842875,1989,1989,8
"Stenobrachius leucopsarus","1985",9,10.637484875,1981,1981,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1983,1983,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1984,1984,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1985,1985,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1986,1986,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1987,1987,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1988,1988,9
"Stenobrachius leucopsarus","1985",9,10.637484875,1989,1989,9
"Stenobrachius leucopsarus","1985",10,0,1981,1981,10
"Stenobrachius leucopsarus","1985",10,0,1983,1983,10
"Stenobrachius leucopsarus","1985",10,0,1984,1984,10
"Stenobrachius leucopsarus","1985",10,0,1985,1985,10
"Stenobrachius leucopsarus","1985",10,0,1986,1986,10
"Stenobrachius leucopsarus","1985",10,0,1987,1987,10
"Stenobrachius leucopsarus","1985",10,0,1988,1988,10
"Stenobrachius leucopsarus","1985",10,0,1989,1989,10
"Stenobrachius leucopsarus","1985",11,4.5547455,1981,1981,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1983,1983,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1984,1984,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1985,1985,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1986,1986,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1987,1987,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1988,1988,11
"Stenobrachius leucopsarus","1985",11,4.5547455,1989,1989,11
"Stenobrachius leucopsarus","1985",12,0,1981,1981,12
"Stenobrachius leucopsarus","1985",12,0,1983,1983,12
"Stenobrachius leucopsarus","1985",12,0,1984,1984,12
"Stenobrachius leucopsarus","1985",12,0,1985,1985,12
"Stenobrachius leucopsarus","1985",12,0,1986,1986,12
"Stenobrachius leucopsarus","1985",12,0,1987,1987,12
"Stenobrachius leucopsarus","1985",12,0,1988,1988,12
"Stenobrachius leucopsarus","1985",12,0,1989,1989,12
"Stenobrachius leucopsarus","1995",1,932.4566178038,1990,1990,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1991,1991,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1992,1992,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1993,1993,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1994,1994,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1995,1995,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1996,1996,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1997,1997,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1998,1998,1
"Stenobrachius leucopsarus","1995",1,932.4566178038,1999,1999,1
"Stenobrachius leucopsarus","1995",2,516.4587570736,1990,1990,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1991,1991,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1992,1992,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1993,1993,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1994,1994,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1995,1995,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1996,1996,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1997,1997,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1998,1998,2
"Stenobrachius leucopsarus","1995",2,516.4587570736,1999,1999,2
"Stenobrachius leucopsarus","1995",3,990.2952584,1990,1990,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1991,1991,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1992,1992,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1993,1993,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1994,1994,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1995,1995,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1996,1996,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1997,1997,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1998,1998,3
"Stenobrachius leucopsarus","1995",3,990.2952584,1999,1999,3
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1990,1990,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1991,1991,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1992,1992,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1993,1993,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1994,1994,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1995,1995,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1996,1996,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1997,1997,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1998,1998,4
"Stenobrachius leucopsarus","1995",4,1568.6088419073,1999,1999,4
"Stenobrachius leucopsarus","1995",5,0,1990,1990,5
"Stenobrachius leucopsarus","1995",5,0,1991,1991,5
"Stenobrachius leucopsarus","1995",5,0,1992,1992,5
"Stenobrachius leucopsarus","1995",5,0,1993,1993,5
"Stenobrachius leucopsarus","1995",5,0,1994,1994,5
"Stenobrachius leucopsarus","1995",5,0,1995,1995,5
"Stenobrachius leucopsarus","1995",5,0,1996,1996,5
"Stenobrachius leucopsarus","1995",5,0,1997,1997,5
"Stenobrachius leucopsarus","1995",5,0,1998,1998,5
"Stenobrachius leucopsarus","1995",5,0,1999,1999,5
"Stenobrachius leucopsarus","1995",6,0,1990,1990,6
"Stenobrachius leucopsarus","1995",6,0,1991,1991,6
"Stenobrachius leucopsarus","1995",6,0,1992,1992,6
"Stenobrachius leucopsarus","1995",6,0,1993,1993,6
"Stenobrachius leucopsarus","1995",6,0,1994,1994,6
"Stenobrachius leucopsarus","1995",6,0,1995,1995,6
"Stenobrachius leucopsarus","1995",6,0,1996,1996,6
"Stenobrachius leucopsarus","1995",6,0,1997,1997,6
"Stenobrachius leucopsarus","1995",6,0,1998,1998,6
"Stenobrachius leucopsarus","1995",6,0,1999,1999,6
"Stenobrachius leucopsarus","1995",7,34.2467665384,1990,1990,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1991,1991,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1992,1992,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1993,1993,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1994,1994,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1995,1995,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1996,1996,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1997,1997,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1998,1998,7
"Stenobrachius leucopsarus","1995",7,34.2467665384,1999,1999,7
"Stenobrachius leucopsarus","1995",8,4.126,1990,1990,8
"Stenobrachius leucopsarus","1995",8,4.126,1991,1991,8
"Stenobrachius leucopsarus","1995",8,4.126,1992,1992,8
"Stenobrachius leucopsarus","1995",8,4.126,1993,1993,8
"Stenobrachius leucopsarus","1995",8,4.126,1994,1994,8
"Stenobrachius leucopsarus","1995",8,4.126,1995,1995,8
"Stenobrachius leucopsarus","1995",8,4.126,1996,1996,8
"Stenobrachius leucopsarus","1995",8,4.126,1997,1997,8
"Stenobrachius leucopsarus","1995",8,4.126,1998,1998,8
"Stenobrachius leucopsarus","1995",8,4.126,1999,1999,8
"Stenobrachius leucopsarus","1995",9,3.258,1990,1990,9
"Stenobrachius leucopsarus","1995",9,3.258,1991,1991,9
"Stenobrachius leucopsarus","1995",9,3.258,1992,1992,9
"Stenobrachius leucopsarus","1995",9,3.258,1993,1993,9
"Stenobrachius leucopsarus","1995",9,3.258,1994,1994,9
"Stenobrachius leucopsarus","1995",9,3.258,1995,1995,9
"Stenobrachius leucopsarus","1995",9,3.258,1996,1996,9
"Stenobrachius leucopsarus","1995",9,3.258,1997,1997,9
"Stenobrachius leucopsarus","1995",9,3.258,1998,1998,9
"Stenobrachius leucopsarus","1995",9,3.258,1999,1999,9
"Stenobrachius leucopsarus","1995",10,4.701,1990,1990,10
"Stenobrachius leucopsarus","1995",10,4.701,1991,1991,10
"Stenobrachius leucopsarus","1995",10,4.701,1992,1992,10
"Stenobrachius leucopsarus","1995",10,4.701,1993,1993,10
"Stenobrachius leucopsarus","1995",10,4.701,1994,1994,10
"Stenobrachius leucopsarus","1995",10,4.701,1995,1995,10
"Stenobrachius leucopsarus","1995",10,4.701,1996,1996,10
"Stenobrachius leucopsarus","1995",10,4.701,1997,1997,10
"Stenobrachius leucopsarus","1995",10,4.701,1998,1998,10
"Stenobrachius leucopsarus","1995",10,4.701,1999,1999,10
"Stenobrachius leucopsarus","1995",11,1.796,1990,1990,11
"Stenobrachius leucopsarus","1995",11,1.796,1991,1991,11
"Stenobrachius leucopsarus","1995",11,1.796,1992,1992,11
"Stenobrachius leucopsarus","1995",11,1.796,1993,1993,11
"Stenobrachius leucopsarus","1995",11,1.796,1994,1994,11
"Stenobrachius leucopsarus","1995",11,1.796,1995,1995,11
"Stenobrachius leucopsarus","1995",11,1.796,1996,1996,11
"Stenobrachius leucopsarus","1995",11,1.796,1997,1997,11
"Stenobrachius leucopsarus","1995",11,1.796,1998,1998,11
"Stenobrachius leucopsarus","1995",11,1.796,1999,1999,11
"Stenobrachius leucopsarus","1995",12,0,1990,1990,12
"Stenobrachius leucopsarus","1995",12,0,1991,1991,12
"Stenobrachius leucopsarus","1995",12,0,1992,1992,12
"Stenobrachius leucopsarus","1995",12,0,1993,1993,12
"Stenobrachius leucopsarus","1995",12,0,1994,1994,12
"Stenobrachius leucopsarus","1995",12,0,1995,1995,12
"Stenobrachius leucopsarus","1995",12,0,1996,1996,12
"Stenobrachius leucopsarus","1995",12,0,1997,1997,12
"Stenobrachius leucopsarus","1995",12,0,1998,1998,12
"Stenobrachius leucopsarus","1995",12,0,1999,1999,12
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2000,2000,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2001,2001,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2002,2002,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2003,2003,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2004,2004,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2005,2005,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2006,2006,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2007,2007,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2008,2008,1
"Stenobrachius leucopsarus","2005",1,1064.7800235969,2009,2009,1
"Stenobrachius leucopsarus","2005",2,306.454790476,2000,2000,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2001,2001,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2002,2002,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2003,2003,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2004,2004,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2005,2005,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2006,2006,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2007,2007,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2008,2008,2
"Stenobrachius leucopsarus","2005",2,306.454790476,2009,2009,2
"Stenobrachius leucopsarus","2005",3,211.601382744,2000,2000,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2001,2001,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2002,2002,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2003,2003,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2004,2004,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2005,2005,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2006,2006,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2007,2007,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2008,2008,3
"Stenobrachius leucopsarus","2005",3,211.601382744,2009,2009,3
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2000,2000,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2001,2001,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2002,2002,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2003,2003,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2004,2004,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2005,2005,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2006,2006,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2007,2007,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2008,2008,4
"Stenobrachius leucopsarus","2005",4,1376.0055634365,2009,2009,4
"Stenobrachius leucopsarus","2005",5,0,2000,2000,5
"Stenobrachius leucopsarus","2005",5,0,2001,2001,5
"Stenobrachius leucopsarus","2005",5,0,2002,2002,5
"Stenobrachius leucopsarus","2005",5,0,2003,2003,5
"Stenobrachius leucopsarus","2005",5,0,2004,2004,5
"Stenobrachius leucopsarus","2005",5,0,2005,2005,5
"Stenobrachius leucopsarus","2005",5,0,2006,2006,5
"Stenobrachius leucopsarus","2005",5,0,2007,2007,5
"Stenobrachius leucopsarus","2005",5,0,2008,2008,5
"Stenobrachius leucopsarus","2005",5,0,2009,2009,5
"Stenobrachius leucopsarus","2005",6,0,2000,2000,6
"Stenobrachius leucopsarus","2005",6,0,2001,2001,6
"Stenobrachius leucopsarus","2005",6,0,2002,2002,6
"Stenobrachius leucopsarus","2005",6,0,2003,2003,6
"Stenobrachius leucopsarus","2005",6,0,2004,2004,6
"Stenobrachius leucopsarus","2005",6,0,2005,2005,6
"Stenobrachius leucopsarus","2005",6,0,2006,2006,6
"Stenobrachius leucopsarus","2005",6,0,2007,2007,6
"Stenobrachius leucopsarus","2005",6,0,2008,2008,6
"Stenobrachius leucopsarus","2005",6,0,2009,2009,6
"Stenobrachius leucopsarus","2005",7,46.7212190968,2000,2000,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2001,2001,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2002,2002,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2003,2003,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2004,2004,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2005,2005,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2006,2006,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2007,2007,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2008,2008,7
"Stenobrachius leucopsarus","2005",7,46.7212190968,2009,2009,7
"Stenobrachius leucopsarus","2005",8,1.9492399418,2000,2000,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2001,2001,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2002,2002,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2003,2003,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2004,2004,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2005,2005,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2006,2006,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2007,2007,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2008,2008,8
"Stenobrachius leucopsarus","2005",8,1.9492399418,2009,2009,8
"Stenobrachius leucopsarus","2005",9,0,2000,2000,9
"Stenobrachius leucopsarus","2005",9,0,2001,2001,9
"Stenobrachius leucopsarus","2005",9,0,2002,2002,9
"Stenobrachius leucopsarus","2005",9,0,2003,2003,9
"Stenobrachius leucopsarus","2005",9,0,2004,2004,9
"Stenobrachius leucopsarus","2005",9,0,2005,2005,9
"Stenobrachius leucopsarus","2005",9,0,2006,2006,9
"Stenobrachius leucopsarus","2005",9,0,2007,2007,9
"Stenobrachius leucopsarus","2005",9,0,2008,2008,9
"Stenobrachius leucopsarus","2005",9,0,2009,2009,9
"Stenobrachius leucopsarus","2005",10,0.92,2000,2000,10
"Stenobrachius leucopsarus","2005",10,0.92,2001,2001,10
"Stenobrachius leucopsarus","2005",10,0.92,2002,2002,10
"Stenobrachius leucopsarus","2005",10,0.92,2003,2003,10
"Stenobrachius leucopsarus","2005",10,0.92,2004,2004,10
"Stenobrachius leucopsarus","2005",10,0.92,2005,2005,10
"Stenobrachius leucopsarus","2005",10,0.92,2006,2006,10
"Stenobrachius leucopsarus","2005",10,0.92,2007,2007,10
"Stenobrachius leucopsarus","2005",10,0.92,2008,2008,10
"Stenobrachius leucopsarus","2005",10,0.92,2009,2009,10
"Stenobrachius leucopsarus","2005",11,44.1146275003,2000,2000,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2001,2001,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2002,2002,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2003,2003,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2004,2004,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2005,2005,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2006,2006,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2007,2007,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2008,2008,11
"Stenobrachius leucopsarus","2005",11,44.1146275003,2009,2009,11
"Stenobrachius leucopsarus","2005",12,0,2000,2000,12
"Stenobrachius leucopsarus","2005",12,0,2001,2001,12
"Stenobrachius leucopsarus","2005",12,0,2002,2002,12
"Stenobrachius leucopsarus","2005",12,0,2003,2003,12
"Stenobrachius leucopsarus","2005",12,0,2004,2004,12
"Stenobrachius leucopsarus","2005",12,0,2005,2005,12
"Stenobrachius leucopsarus","2005",12,0,2006,2006,12
"Stenobrachius leucopsarus","2005",12,0,2007,2007,12
"Stenobrachius leucopsarus","2005",12,0,2008,2008,12
"Stenobrachius leucopsarus","2005",12,0,2009,2009,12
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2010,2010,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2011,2011,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2012,2012,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2013,2013,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2014,2014,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2015,2015,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2016,2016,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2017,2017,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2018,2018,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2019,2019,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2020,2020,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2021,2021,1
"Stenobrachius leucopsarus","2015",1,1114.29065030831,2022,2022,1
"Stenobrachius leucopsarus","2015",2,384.997225793077,2010,2010,2
"Stenobrachius leucopsarus","2015",2,384.997225793077,2011,2011,2
"Stenobrachius leucopsarus","2015",2,384.997225793077,2012,2012,2
"Stenobrachius leucopsarus","2015",2,384.997225793077,2013,2013,2
"Stenobrachius leucopsarus","2015",2,384.997225793077,2014,2014,2
